1/6/2015,Quarter1,finishing ,Tuesday,11,0.8,4.15,1039.0,2700,0,0.0
1/6/2015,Quarter1,finishing ,Tuesday,9,0.8,3.94,1039.0,1440,0,0.0
1/6/2015,Quarter1,sweing,Tuesday,1,0.8,26.16,1187.0,10620,75,0.0
1/6/2015,Quarter1,sweing,Tuesday,9,0.8,26.16,1305.0,10620,75,0.0
1/6/2015,Quarter1,finishing ,Tuesday,10,0.75,3.94,1039.0,1440,0,0.0
1/6/2015,Quarter1,finishing ,Tuesday,2,0.8,3.94,1039.0,1440,0,0.0
1/6/2015,Quarter1,sweing,Tuesday,2,0.8,28.08,716.0,10350,50,0.0
1/6/2015,Quarter1,sweing,Tuesday,4,0.8,28.08,925.0,10350,50,0.0
1/6/2015,Quarter1,sweing,Tuesday,3,0.8,19.87,963.0,9900,50,0.0
1/6/2015,Quarter1,sweing,Tuesday,12,0.8,11.61,1101.0,5310,50,0.0
1/6/2015,Quarter1,sweing,Tuesday,7,0.8,25.9,1035.0,10170,38,0.0
1/6/2015,Quarter1,sweing,Tuesday,8,0.8,25.9,1083.0,10170,38,0.0
1/6/2015,Quarter1,sweing,Tuesday,6,0.8,11.61,910.0,4470,38,0.0
1/6/2015,Quarter1,sweing,Tuesday,10,0.75,28.08,1209.0,10530,45,0.0
1/6/2015,Quarter1,sweing,Tuesday,11,0.75,19.31,590.0,9900,45,0.0
1/6/2015,Quarter1,finishing ,Tuesday,8,0.8,2.9,1039.0,1440,0,0.0
1/6/2015,Quarter1,sweing,Tuesday,5,0.65,21.98,808.0,10440,35,0.0
1/6/2015,Quarter1,finishing ,Tuesday,7,0.8,2.9,1039.0,1440,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,1,0.8,3.94,1039.0,1440,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,9,0.8,3.94,1039.0,1440,0,0.0
1/7/2015,Quarter1,sweing,Wednesday,1,0.8,26.16,1179.0,10620,75,0.0
1/7/2015,Quarter1,sweing,Wednesday,9,0.8,26.16,1324.0,10620,75,0.0
1/7/2015,Quarter1,sweing,Wednesday,8,0.8,25.9,1135.0,10170,60,0.0
1/7/2015,Quarter1,finishing ,Wednesday,3,0.75,4.15,1039.0,2700,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,4,0.8,3.94,1039.0,4440,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,2,0.8,3.94,1039.0,1440,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,10,0.75,3.94,1039.0,1440,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,7,0.8,2.9,1039.0,1440,0,0.0
1/7/2015,Quarter1,sweing,Wednesday,2,0.8,28.08,776.0,10350,63,0.0
1/7/2015,Quarter1,sweing,Wednesday,4,0.8,28.08,990.0,10350,50,0.0
1/7/2015,Quarter1,sweing,Wednesday,6,0.8,11.41,986.0,5490,50,0.0
1/7/2015,Quarter1,sweing,Wednesday,3,0.8,19.87,924.0,9900,50,0.0
1/7/2015,Quarter1,sweing,Wednesday,12,0.8,11.61,1120.0,5670,50,0.0
1/7/2015,Quarter1,sweing,Wednesday,7,0.8,25.9,1066.0,10170,50,0.0
1/7/2015,Quarter1,sweing,Wednesday,10,0.75,28.08,1144.0,10530,69,0.0
1/7/2015,Quarter1,sweing,Wednesday,5,0.7,21.98,413.0,9720,40,0.0
1/7/2015,Quarter1,finishing ,Wednesday,8,0.8,2.9,1039.0,1440,0,0.0
1/7/2015,Quarter1,finishing ,Wednesday,6,0.8,2.9,1039.0,1800,0,0.0
1/7/2015,Quarter1,sweing,Wednesday,11,0.8,31.83,568.0,9900,40,0.0
1/7/2015,Quarter1,finishing ,Wednesday,5,0.7,4.15,1039.0,1440,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,1,0.8,3.94,1039.0,1440,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,4,0.8,3.94,1039.0,12600,0,0.0
1/8/2015,Quarter2,sweing,Thursday,9,0.8,26.16,1216.0,10620,88,0.0
1/8/2015,Quarter2,finishing ,Thursday,9,0.8,3.94,1039.0,1440,0,0.0
1/8/2015,Quarter2,sweing,Thursday,1,0.8,26.16,1189.0,10620,75,0.0
1/8/2015,Quarter2,sweing,Thursday,4,0.8,28.08,942.0,10530,75,0.0
1/8/2015,Quarter2,sweing,Thursday,7,0.8,25.9,1050.0,10170,60,0.0
1/8/2015,Quarter2,sweing,Thursday,8,0.8,25.9,1026.0,10170,60,0.0
1/8/2015,Quarter2,finishing ,Thursday,2,0.8,3.94,1039.0,1440,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,5,0.7,4.15,1039.0,3840,0,0.0
1/8/2015,Quarter2,sweing,Thursday,2,0.8,28.08,783.0,10050,63,0.0
1/8/2015,Quarter2,sweing,Thursday,3,0.8,19.87,857.0,9900,50,0.0
1/8/2015,Quarter2,sweing,Thursday,12,0.8,11.61,548.0,15120,63,0.0
1/8/2015,Quarter2,sweing,Thursday,6,0.8,11.41,411.0,14640,50,0.0
1/8/2015,Quarter2,sweing,Thursday,10,0.75,28.08,1066.0,10530,69,0.0
1/8/2015,Quarter2,finishing ,Thursday,10,0.75,3.94,1039.0,1440,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,8,0.8,2.9,1039.0,1440,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,3,0.75,4.15,1039.0,2160,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,7,0.8,2.9,1039.0,1440,0,0.0
1/8/2015,Quarter2,finishing ,Thursday,11,0.8,4.15,1039.0,900,0,0.0
1/8/2015,Quarter2,sweing,Thursday,11,0.35,12.52,287.0,25920,38,0.0
1/8/2015,Quarter2,sweing,Thursday,5,0.7,42.41,724.0,10260,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,1,0.8,3.94,1039.0,2160,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,3,0.75,4.15,1039.0,2760,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,4,0.8,3.94,1039.0,6000,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,9,0.8,3.94,1039.0,1440,0,0.0
1/10/2015,Quarter2,sweing,Saturday,9,0.8,26.16,1122.0,10620,75,0.0
1/10/2015,Quarter2,sweing,Saturday,7,0.8,25.9,970.0,10170,60,0.0
1/10/2015,Quarter2,sweing,Saturday,8,0.8,25.9,1158.0,10170,60,0.0
1/10/2015,Quarter2,finishing ,Saturday,10,0.8,3.94,1039.0,1440,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,11,0.8,4.15,1039.0,1440,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,2,0.8,3.94,1039.0,1440,0,0.0
1/10/2015,Quarter2,sweing,Saturday,4,0.8,28.08,660.0,10440,63,0.0
1/10/2015,Quarter2,sweing,Saturday,2,0.8,28.08,749.0,10350,63,0.0
1/10/2015,Quarter2,sweing,Saturday,12,0.8,11.61,893.0,4710,50,0.0
1/10/2015,Quarter2,sweing,Saturday,6,0.8,11.41,887.0,5490,50,0.0
1/10/2015,Quarter2,sweing,Saturday,1,0.8,26.16,1335.0,10620,63,0.0
1/10/2015,Quarter2,sweing,Saturday,10,0.8,28.08,1082.0,10530,63,0.0
1/10/2015,Quarter2,sweing,Saturday,3,0.75,19.87,1075.0,7080,45,0.0
1/10/2015,Quarter2,sweing,Saturday,11,0.5,12.52,749.0,9540,38,0.0
1/10/2015,Quarter2,finishing ,Saturday,7,0.8,2.9,1039.0,1440,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,8,0.8,2.9,1039.0,1440,0,0.0
1/10/2015,Quarter2,sweing,Saturday,5,0.5,20.79,966.0,7680,0,0.0
1/10/2015,Quarter2,finishing ,Saturday,5,0.5,4.15,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,3,0.75,4.15,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,4,0.8,3.94,1039.0,3600,0,0.0
1/11/2015,Quarter2,sweing,Sunday,9,0.8,26.16,1095.0,10620,88,0.0
1/11/2015,Quarter2,finishing ,Sunday,1,0.8,3.94,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,9,0.8,3.94,1039.0,1440,0,0.0
1/11/2015,Quarter2,sweing,Sunday,1,0.8,26.16,1383.0,10620,75,0.0
1/11/2015,Quarter2,sweing,Sunday,7,0.8,25.9,1012.0,10170,45,0.0
1/11/2015,Quarter2,sweing,Sunday,8,0.8,25.9,1209.0,10170,60,0.0
1/11/2015,Quarter2,finishing ,Sunday,10,0.8,3.94,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,2,0.8,3.94,1039.0,1440,0,0.0
1/11/2015,Quarter2,sweing,Sunday,6,0.8,11.41,887.0,5490,50,0.0
1/11/2015,Quarter2,sweing,Sunday,12,0.8,11.61,896.0,5670,50,0.0
1/11/2015,Quarter2,sweing,Sunday,2,0.8,28.08,805.0,10530,63,0.0
1/11/2015,Quarter2,sweing,Sunday,10,0.8,28.08,762.0,10530,38,0.0
1/11/2015,Quarter2,sweing,Sunday,3,0.8,19.87,1043.0,6420,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,11,0.8,4.15,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,8,0.8,2.9,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,5,0.5,4.15,1039.0,1440,0,0.0
1/11/2015,Quarter2,sweing,Sunday,11,0.6,12.52,831.0,9540,30,0.0
1/11/2015,Quarter2,finishing ,Sunday,6,0.8,2.9,1039.0,1440,0,0.0
1/11/2015,Quarter2,finishing ,Sunday,7,0.8,2.9,1039.0,1440,0,0.0
1/11/2015,Quarter2,sweing,Sunday,4,0.8,50.48,562.0,10440,0,0.0
1/11/2015,Quarter2,sweing,Sunday,5,0.6,20.79,1208.0,7980,0,0.0
1/12/2015,Quarter2,finishing ,Monday,1,0.8,3.94,1039.0,1440,0,0.0
1/12/2015,Quarter2,finishing ,Monday,4,0.35,4.3,1039.0,3240,0,0.0
1/12/2015,Quarter2,finishing ,Monday,3,0.8,4.15,1039.0,1800,0,0.0
1/12/2015,Quarter2,finishing ,Monday,2,0.8,3.94,1039.0,1440,0,0.0
1/12/2015,Quarter2,finishing ,Monday,9,0.8,3.94,1039.0,1440,0,0.0
1/12/2015,Quarter2,sweing,Monday,1,0.8,26.16,1099.0,8220,75,0.0
1/12/2015,Quarter2,sweing,Monday,9,0.8,26.16,1093.0,10620,75,0.0
1/12/2015,Quarter2,sweing,Monday,7,0.8,25.9,1031.0,10170,60,0.0
1/12/2015,Quarter2,sweing,Monday,8,0.8,25.9,1233.0,10170,60,0.0
1/12/2015,Quarter2,finishing ,Monday,6,0.8,2.9,1039.0,1440,0,0.0
1/12/2015,Quarter2,finishing ,Monday,5,0.65,4.15,1039.0,1440,0,0.0
1/12/2015,Quarter2,sweing,Monday,3,0.8,19.87,941.0,9900,0,0.0
1/12/2015,Quarter2,sweing,Monday,6,0.8,11.41,843.0,5670,50,0.0
1/12/2015,Quarter2,sweing,Monday,12,0.8,11.61,760.0,4470,50,0.0
1/12/2015,Quarter2,sweing,Monday,2,0.8,28.08,737.0,10530,63,0.0
1/12/2015,Quarter2,finishing ,Monday,8,0.8,2.9,1039.0,1440,0,0.0
1/12/2015,Quarter2,sweing,Monday,10,0.8,50.48,381.0,6930,45,0.0
1/12/2015,Quarter2,sweing,Monday,5,0.65,20.79,1141.0,8460,0,0.0
1/12/2015,Quarter2,sweing,Monday,11,0.65,12.52,1004.0,9540,44,0.0
1/12/2015,Quarter2,finishing ,Monday,7,0.8,2.9,1039.0,1440,0,0.0
1/12/2015,Quarter2,finishing ,Monday,11,0.8,4.15,1039.0,1440,0,0.0
1/12/2015,Quarter2,sweing,Monday,4,0.35,22.4,581.0,7350,0,0.0
1/12/2015,Quarter2,finishing ,Monday,10,0.8,3.94,1039.0,1440,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,4,0.35,4.3,1039.0,2160,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,1,0.8,3.94,1039.0,1440,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,10,0.8,3.94,1039.0,5400,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,3,0.8,4.15,1039.0,1620,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,9,0.8,3.94,1039.0,1440,0,0.0
1/13/2015,Quarter2,sweing,Tuesday,1,0.8,26.16,1073.0,10620,75,0.0
1/13/2015,Quarter2,sweing,Tuesday,9,0.8,26.16,1156.0,10620,75,0.0
1/13/2015,Quarter2,sweing,Tuesday,8,0.8,25.9,1211.0,10260,60,0.0
1/13/2015,Quarter2,sweing,Tuesday,7,0.8,25.9,1126.0,10170,60,0.0
1/13/2015,Quarter2,finishing ,Tuesday,5,0.65,4.15,1039.0,1440,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,2,0.8,3.94,1039.0,1440,0,0.0
1/13/2015,Quarter2,sweing,Tuesday,6,0.8,11.61,1004.0,5670,50,0.0
1/13/2015,Quarter2,sweing,Tuesday,12,0.8,11.61,1063.0,5670,50,0.0
1/13/2015,Quarter2,sweing,Tuesday,2,0.8,28.08,723.0,10530,50,0.0
1/13/2015,Quarter2,sweing,Tuesday,3,0.8,42.27,465.0,9900,54,0.0
1/13/2015,Quarter2,finishing ,Tuesday,8,0.8,2.9,1039.0,1440,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,7,0.8,2.9,1039.0,1440,0,0.0
1/13/2015,Quarter2,finishing ,Tuesday,11,0.8,4.15,1039.0,1440,0,0.0
1/13/2015,Quarter2,sweing,Tuesday,11,0.7,27.13,530.0,9540,37,0.0
1/13/2015,Quarter2,sweing,Tuesday,5,0.7,20.79,1297.0,10440,0,0.0
1/13/2015,Quarter2,sweing,Tuesday,4,0.5,22.4,783.0,10170,23,0.0
1/13/2015,Quarter2,sweing,Tuesday,10,0.35,22.4,715.0,10170,23,0.0
1/14/2015,Quarter2,finishing ,Wednesday,11,0.8,4.15,1039.0,1980,0,0.0
1/14/2015,Quarter2,finishing ,Wednesday,4,0.35,4.3,1039.0,2700,0,0.0
1/14/2015,Quarter2,sweing,Wednesday,7,0.8,25.9,1150.0,10170,70,0.0
1/14/2015,Quarter2,finishing ,Wednesday,1,0.8,3.94,1039.0,1440,0,0.0
1/14/2015,Quarter2,finishing ,Wednesday,5,0.65,4.15,1039.0,1440,0,0.0
1/14/2015,Quarter2,finishing ,Wednesday,9,0.8,3.94,1039.0,1440,0,0.0
1/14/2015,Quarter2,sweing,Wednesday,9,0.8,26.16,1232.0,10620,75,0.0
1/14/2015,Quarter2,sweing,Wednesday,8,0.8,25.9,1218.0,10170,60,0.0
1/14/2015,Quarter2,finishing ,Wednesday,7,0.8,2.9,1039.0,1440,0,0.0
1/14/2015,Quarter2,finishing ,Wednesday,3,0.8,4.15,1039.0,1440,0,0.0
1/14/2015,Quarter2,sweing,Wednesday,12,0.8,11.61,1159.0,2970,50,0.0
1/14/2015,Quarter2,sweing,Wednesday,6,0.8,11.61,972.0,5670,38,0.0
1/14/2015,Quarter2,sweing,Wednesday,1,0.8,26.16,1092.0,10620,63,0.0
1/14/2015,Quarter2,sweing,Wednesday,5,0.7,20.79,965.0,7320,0,0.0
1/14/2015,Quarter2,finishing ,Wednesday,8,0.8,2.9,1039.0,1440,0,0.0
1/14/2015,Quarter2,sweing,Wednesday,4,0.6,22.4,816.0,5100,23,0.0
1/14/2015,Quarter2,sweing,Wednesday,10,0.5,22.4,947.0,3390,23,0.0
1/14/2015,Quarter2,sweing,Wednesday,11,0.35,14.61,838.0,7200,23,0.0
1/14/2015,Quarter2,finishing ,Wednesday,10,0.8,3.94,1039.0,1260,0,0.0
1/14/2015,Quarter2,sweing,Wednesday,2,0.8,51.02,1086.0,4260,27,0.0
1/14/2015,Quarter2,finishing ,Wednesday,2,0.8,3.94,1039.0,1260,0,0.0
1/15/2015,Quarter3,finishing ,Thursday,4,0.35,4.3,1039.0,3600,0,0.0
1/15/2015,Quarter3,finishing ,Thursday,10,0.8,3.94,1039.0,3420,0,0.0
1/15/2015,Quarter3,finishing ,Thursday,1,0.8,3.94,1039.0,1440,0,0.0
1/15/2015,Quarter3,finishing ,Thursday,5,0.65,4.15,1039.0,1440,0,0.0
1/15/2015,Quarter3,finishing ,Thursday,9,0.8,3.94,1039.0,1440,0,0.0
1/15/2015,Quarter3,sweing,Thursday,1,0.8,26.16,1160.0,10620,75,0.0
1/15/2015,Quarter3,sweing,Thursday,8,0.8,25.9,1177.0,8970,60,0.0
1/15/2015,Quarter3,sweing,Thursday,7,0.8,25.9,1281.0,10170,60,0.0
1/15/2015,Quarter3,sweing,Thursday,9,0.8,26.16,1369.0,10620,63,0.0
1/15/2015,Quarter3,sweing,Thursday,6,0.8,11.61,1084.0,4950,38,0.0
1/15/2015,Quarter3,sweing,Thursday,12,0.8,11.61,1216.0,4950,50,0.0
1/15/2015,Quarter3,sweing,Thursday,5,0.7,20.79,391.0,10440,0,0.0
1/15/2015,Quarter3,finishing ,Thursday,7,0.8,2.9,1039.0,1440,0,0.0
1/15/2015,Quarter3,sweing,Thursday,3,0.5,22.52,1102.0,10170,30,0.0
1/15/2015,Quarter3,sweing,Thursday,4,0.65,22.52,872.0,10080,26,0.0
1/15/2015,Quarter3,finishing ,Thursday,8,0.8,2.9,1039.0,1440,0,0.0
1/15/2015,Quarter3,sweing,Thursday,10,0.6,22.52,1076.0,10170,23,0.0
1/15/2015,Quarter3,sweing,Thursday,11,0.5,14.89,917.0,9900,30,0.0
1/15/2015,Quarter3,sweing,Thursday,2,0.5,22.94,1044.0,9810,23,0.0
1/17/2015,Quarter3,finishing ,Saturday,5,0.65,4.15,1039.0,2700,0,0.0
1/17/2015,Quarter3,finishing ,Saturday,2,0.8,3.94,1039.0,1800,0,0.0
1/17/2015,Quarter3,finishing ,Saturday,10,0.8,3.94,1039.0,1440,0,0.0
1/17/2015,Quarter3,finishing ,Saturday,1,0.8,3.94,1039.0,1440,0,0.0
1/17/2015,Quarter3,finishing ,Saturday,9,0.8,3.94,1039.0,1800,0,0.0
1/17/2015,Quarter3,sweing,Saturday,6,0.8,11.41,1067.0,5490,63,0.0
1/17/2015,Quarter3,sweing,Saturday,12,0.8,11.61,1039.0,5670,63,0.0
1/17/2015,Quarter3,sweing,Saturday,7,0.8,25.9,1396.0,10170,50,0.0
1/17/2015,Quarter3,sweing,Saturday,8,0.8,25.9,1292.0,10170,50,0.0
1/17/2015,Quarter3,sweing,Saturday,1,0.8,48.68,171.0,10620,63,0.0
1/17/2015,Quarter3,sweing,Saturday,9,0.8,26.16,1128.0,10620,63,0.0
1/17/2015,Quarter3,sweing,Saturday,2,0.6,22.94,865.0,6570,23,0.0
1/17/2015,Quarter3,sweing,Saturday,4,0.7,22.52,825.0,10170,50,0.0
1/17/2015,Quarter3,finishing ,Saturday,8,0.8,2.9,1039.0,1440,0,0.0
1/17/2015,Quarter3,finishing ,Saturday,7,0.8,2.9,1039.0,1440,0,0.0
1/17/2015,Quarter3,sweing,Saturday,10,0.65,22.52,1163.0,9720,35,0.0
1/17/2015,Quarter3,sweing,Saturday,3,0.6,22.52,1140.0,10170,30,0.0
1/17/2015,Quarter3,sweing,Saturday,11,0.6,14.89,1027.0,10080,38,0.0
1/17/2015,Quarter3,finishing ,Saturday,6,0.8,2.9,1039.0,900,0,0.0
1/17/2015,Quarter3,sweing,Saturday,5,0.7,41.19,1052.0,10440,21,0.0
1/17/2015,Quarter3,finishing ,Saturday,11,0.8,4.15,1039.0,1260,0,0.0
1/18/2015,Quarter3,finishing ,Sunday,5,0.6,4.15,1039.0,1440,0,0.0
1/18/2015,Quarter3,finishing ,Sunday,11,0.65,4.15,1039.0,2160,0,0.0
1/18/2015,Quarter3,finishing ,Sunday,6,0.8,2.9,1039.0,1800,0,0.0
